userId,movieId,tag,title,Directors,Principal,runtimeMinutes,category_Adventure,category_Action,category_Crime,category_Thriller,category_Animation,category_Children,category_Comedy,category_Fantasy,category_Romance,note
39198,21,469,3582,263,1325,105,0,0,1,1,0,0,1,0,0,7
46851,5816,241,4017,507,842,161,1,0,0,0,0,0,0,1,0,7
52260,2268,419,3172,2878,3882,138,0,0,1,1,0,0,0,0,0,7
48929,2329,592,408,3432,1094,119,0,0,1,0,0,0,0,0,0,9
58987,2081,213,5454,3610,1894,83,0,0,0,0,1,1,1,0,1,5
69793,1393,538,4849,439,3882,139,0,0,0,0,0,0,0,0,1,7
118416,2054,411,4257,1665,3287,93,1,0,0,0,0,1,1,1,0,3
131910,4370,611,159,3248,1440,146,1,0,0,0,0,0,0,0,0,4
121870,594,213,8421,3610,37,83,0,0,0,0,1,1,0,1,0,6
85560,3623,11,6091,1790,3882,123,1,1,0,1,0,0,0,0,0,5
97533,8917,623,9018,3443,3945,98,1,1,0,0,1,0,1,0,0,7
96265,185,387,6460,1375,3476,114,0,1,1,1,0,0,0,0,0,5
36312,904,352,7514,108,1666,112,0,0,0,1,0,0,0,0,0,7
25101,95,11,1434,1790,1984,108,1,1,0,1,0,0,0,0,0,0
54305,1882,681,3699,2980,2637,139,0,1,0,1,0,0,0,0,0,0
903,3081,199,8369,3351,1989,105,0,0,0,0,0,0,0,1,1,7
79531,4002,21,7135,1732,3697,93,0,0,0,0,0,0,1,0,0,5
66825,788,153,6653,3413,1070,95,0,0,0,0,0,0,1,1,1,1
130767,1089,351,7608,2766,1461,99,0,0,1,1,0,0,0,0,0,8
63643,590,495,2263,1969,2219,181,1,0,0,0,0,0,0,0,0,9
3858,110,349,1365,2321,2681,178,0,1,0,0,0,0,0,0,0,4
43188,2947,1,3725,1254,3531,110,1,1,0,1,0,0,0,0,0,9
42032,377,314,8539,1499,2169,116,0,1,0,1,0,0,0,0,1,5
44241,1196,676,8637,1370,2565,124,1,1,0,0,0,0,0,0,0,9
42353,1196,676,8637,1370,2565,124,1,1,0,0,0,0,0,0,0,9
44070,3751,8,1782,3610,2681,84,0,0,0,0,1,1,1,0,0,8
116859,1120,567,7011,2444,4109,130,0,0,0,0,0,0,1,0,0,3
132747,3624,448,8174,3389,1604,110,1,1,0,0,0,0,1,0,0,7
135425,6947,530,5870,2719,3428,138,1,0,0,0,0,0,0,0,0,8
8966,4085,153,1013,2258,1070,105,0,1,1,0,0,0,1,0,0,7
134657,6,174,4079,2375,59,170,0,1,1,1,0,0,0,0,0,4
13623,1704,538,3752,1250,3363,126,0,0,0,0,0,0,0,0,1,7
44384,2291,192,2825,3351,1989,105,0,0,0,0,0,0,0,1,1,7
134328,2959,494,3184,728,452,139,0,1,1,1,0,0,0,0,0,5
12802,903,352,9726,108,1666,128,0,0,0,1,0,0,0,0,1,7
110004,2701,71,10055,263,4082,106,0,1,0,0,0,0,1,0,0,5
111139,1307,615,9956,2878,419,95,0,0,0,0,0,0,1,0,1,8
28651,442,290,2462,2187,3735,115,1,1,0,0,0,0,0,0,0,6
114095,2144,731,8336,1732,2845,93,0,0,0,0,0,0,1,0,1,4
4529,3703,568,7716,1154,2681,96,1,1,0,0,0,0,0,0,0,7
34700,4085,153,1013,2258,1070,105,0,1,1,0,0,0,1,0,0,4
21664,4367,72,5211,3154,200,100,1,1,0,0,0,0,0,0,0,7
85654,1339,280,2686,1022,1315,128,0,0,0,1,0,0,0,1,1,9
136684,1214,29,323,2864,3614,117,0,0,0,0,0,0,0,0,0,8
26888,2353,162,2897,3437,4082,132,0,1,0,1,0,0,0,0,0,8
133329,1358,531,8373,318,415,135,0,0,0,0,0,0,0,0,0,9
114043,1466,440,2634,2438,59,127,0,0,1,0,0,0,0,0,0,6
125178,4034,230,9393,3247,2717,147,0,0,1,1,0,0,0,0,0,9
114898,4226,711,5952,564,1429,113,0,0,0,1,0,0,0,0,0,9
77007,1136,346,6162,3610,1401,91,1,0,0,0,0,0,1,1,0,9
98541,6218,388,969,1248,3017,112,0,0,0,0,0,0,1,0,1,7
80844,4865,644,3453,3610,1989,122,0,0,1,1,0,0,0,0,0,8
54549,8360,711,8256,3610,2798,93,1,0,0,0,1,1,1,0,1,5
9690,4995,537,898,2988,3428,135,0,0,0,0,0,0,0,0,1,8
118205,2003,361,3854,1664,4147,106,0,0,0,0,0,0,1,0,0,5
127141,3252,527,7995,2258,59,156,0,0,0,0,0,0,0,0,0,5
66649,1641,107,3481,2671,3314,91,0,0,0,0,0,0,1,0,0,4
19522,1210,676,8638,2840,2565,131,1,1,0,0,0,0,0,0,0,7
121055,1196,676,8637,1370,2565,124,1,1,0,0,0,0,0,0,0,9
25978,1909,645,10189,2869,889,121,0,1,1,1,0,0,0,0,0,7
64271,2000,314,5352,2825,2681,109,0,1,1,0,0,0,1,0,0,8
80771,2353,162,2897,3437,4082,132,0,1,0,1,0,0,0,0,0,3
3513,2470,56,2160,2679,3062,97,1,0,0,0,0,0,1,0,0,5
23599,1080,404,6164,3318,1401,94,0,0,0,0,0,0,1,0,0,7
7784,4270,483,6269,3207,465,130,1,1,0,1,0,0,1,0,0,5
32341,3499,806,6074,2878,1631,107,0,0,0,1,0,0,0,0,0,6
86301,1092,249,824,2639,2717,127,0,0,1,1,0,0,0,0,0,8
41929,8622,566,3061,2382,2736,122,0,0,0,0,0,0,0,0,0,5
88228,3527,29,7246,1753,277,107,0,1,0,1,0,0,0,0,0,5
119271,10,0,3724,2259,3150,130,1,1,0,1,0,0,0,0,0,3
110991,555,346,9476,3437,688,119,0,0,1,1,0,0,0,0,0,6
112832,1127,29,184,1436,1060,140,1,1,0,1,0,0,0,0,0,7
85558,2081,213,5454,3610,1894,83,0,0,0,0,1,1,1,0,1,9
1763,2692,263,7841,3416,1263,81,0,1,1,0,0,0,0,0,0,9
19242,292,779,6853,3557,1049,127,0,1,0,1,0,0,0,0,0,5
1516,2167,765,1163,3206,4068,120,0,1,0,1,0,0,0,0,0,3
23039,1653,214,3550,155,1195,106,0,0,0,1,0,0,0,0,0,7
21861,70,685,3452,2936,1461,108,0,1,0,1,0,0,1,0,0,9
97521,3686,24,3260,1680,2237,115,0,0,0,1,0,0,0,0,0,7
33349,223,772,1905,1981,484,92,0,0,0,0,0,0,1,0,0,7
94377,3418,801,9134,2864,3730,130,1,0,1,0,0,0,0,0,0,1
43194,165,11,2540,1753,518,128,0,1,1,1,0,0,0,0,0,6
4507,5952,753,5554,2695,1109,179,1,0,0,0,0,0,0,1,0,8
9562,1732,149,1061,3610,1773,117,0,0,1,0,0,0,1,0,0,5
120948,288,775,6435,2559,4109,119,0,1,1,1,0,0,0,0,0,8
17040,2174,24,927,3351,75,92,0,0,0,0,0,0,1,1,0,5
44492,1035,487,8503,2950,2079,172,0,0,0,0,0,0,0,0,1,9
132603,1721,435,9302,1436,2378,194,0,0,0,0,0,0,0,0,1,5
101861,410,114,207,263,205,94,0,0,0,0,0,1,1,1,0,7
30857,5445,290,6059,3248,3882,145,0,1,1,1,0,0,0,0,0,9
125969,2395,519,7862,3510,1730,93,0,0,0,0,0,0,1,0,0,5
68214,4306,529,8255,3610,2798,90,1,0,0,0,1,1,1,1,1,2
13753,1333,352,1110,108,3367,119,0,0,0,1,0,0,0,0,0,7
92518,6711,431,5585,3161,409,102,0,0,0,0,0,0,1,0,1,9
93710,2797,133,1034,2654,3887,104,0,0,0,0,0,0,1,1,1,7
48904,6874,97,5033,2766,3972,111,0,1,1,1,0,0,0,0,0,6
83823,6378,343,4776,991,1020,111,0,1,1,0,0,0,0,0,0,8
18069,3977,409,1748,2316,547,98,0,1,0,0,0,0,1,0,0,5
94259,4901,250,8580,3437,3344,126,0,1,1,1,0,0,0,0,0,5
130767,51255,107,4299,902,3621,121,0,1,1,0,0,0,1,0,0,4
12644,344,317,190,3413,1863,86,0,0,0,0,0,0,1,0,0,2
9930,11,576,425,2878,2717,114,0,0,0,0,0,0,1,0,1,7
117395,34048,29,9834,3248,3882,116,1,1,0,1,0,0,0,0,0,5
32861,21,469,3582,263,1325,105,0,0,1,1,0,0,1,0,0,6
15964,485,48,5219,1753,277,130,1,1,0,0,0,0,1,1,0,9
134567,7438,97,5034,2766,3972,137,0,1,0,1,0,0,0,0,0,7
123946,586,354,4241,507,2490,103,0,0,0,0,0,1,1,0,0,3
10321,3408,74,2927,3247,2067,131,0,0,0,0,0,0,0,0,0,7
64060,2,19,4937,1665,3363,104,1,0,0,0,0,1,0,1,0,5
118848,337,667,9945,2046,1989,118,0,0,0,0,0,0,0,0,0,8
99781,594,213,8421,3610,37,83,0,0,0,0,1,1,0,1,0,5
43402,587,304,3592,1607,3043,127,0,0,0,1,0,0,1,1,1,5
128047,1307,615,9956,2878,419,95,0,0,0,0,0,0,1,0,1,7
23190,2003,361,3854,1664,4147,106,0,0,0,0,0,0,1,0,0,5
42069,3253,625,9878,2653,2798,94,0,0,0,0,0,0,1,0,0,7
114570,1544,208,5579,3248,1777,129,1,1,0,1,0,0,0,0,0,0
74054,2890,330,9228,769,1337,114,1,1,0,0,0,0,1,0,0,7
94890,5816,241,4017,507,842,161,1,0,0,0,0,0,0,1,0,8
6373,1387,654,4831,3248,3416,124,0,1,0,0,0,0,0,0,0,6
120450,1320,29,331,728,3614,114,0,1,0,1,0,0,0,0,0,7
15203,2395,519,7862,3510,1730,93,0,0,0,0,0,0,1,0,0,5
41613,924,678,65,3177,2173,149,1,0,0,0,0,0,0,0,0,8
87094,5481,687,657,1523,2798,94,0,0,0,0,0,0,1,0,0,8
76486,3717,121,3732,836,2931,118,0,1,1,0,0,0,0,0,0,5
101675,6373,310,1470,3413,1863,101,0,0,0,0,0,0,1,1,1,6
66617,592,193,836,3351,2733,126,0,1,1,1,0,0,0,0,0,5
79401,349,741,1901,2744,1455,141,0,1,1,1,0,0,0,0,0,7
120575,8949,602,8275,102,3058,127,0,0,0,0,0,0,1,0,1,6
120479,1544,208,5579,3248,1777,129,1,1,0,1,0,0,0,0,0,6
74356,2890,330,9228,769,1337,114,1,1,0,0,0,0,1,0,0,5
128323,6373,310,1470,3413,1863,101,0,0,0,0,0,0,1,1,1,7
128323,1923,287,9143,3610,547,119,0,0,0,0,0,0,1,0,1,6
7724,1645,205,2512,3305,2169,144,0,0,0,1,0,0,0,0,0,8
44882,784,317,1550,278,1863,96,0,0,0,1,0,0,1,0,0,3
117395,1258,512,8214,3177,1598,146,0,0,0,0,0,0,0,0,0,6
83305,1674,563,10116,2719,1455,112,0,0,0,1,0,0,0,0,1,7
70883,6502,46,83,689,721,113,0,1,0,0,0,0,0,0,0,5
100418,786,48,2924,569,277,115,0,1,0,1,0,0,0,0,0,5
121516,2080,213,5176,3610,325,76,0,0,0,0,1,1,1,0,1,7
98211,1079,538,3237,3610,1940,108,0,0,1,0,0,0,1,0,0,8
118534,356,537,3353,2954,3887,142,0,0,0,0,0,0,1,0,1,7
614,5378,676,8634,1149,1463,142,1,1,0,0,0,0,0,0,0,6
137885,2455,732,3298,723,1777,96,0,0,0,1,0,0,0,0,0,7
110858,260,676,8636,1149,2565,121,1,1,0,0,0,0,0,0,0,9
25978,3033,687,8523,2318,2680,96,0,0,0,0,0,0,1,0,0,9
83275,3785,687,7986,1937,211,88,0,0,0,0,0,0,1,0,0,3
122160,4361,21,9347,3281,1049,116,0,0,0,0,0,0,1,0,1,9
19776,1302,66,3176,2725,2219,107,0,0,0,0,0,1,0,1,0,3
42429,356,537,3353,2954,3887,142,0,0,0,0,0,0,1,0,1,4
80099,1270,290,727,2954,2726,116,1,0,0,0,0,0,1,0,0,9
126474,3578,537,3656,2864,3428,155,1,1,0,0,0,0,0,0,0,8
70282,903,352,9726,108,1666,128,0,0,0,1,0,0,0,0,1,7
73364,788,153,6653,3413,1070,95,0,0,0,0,0,0,1,1,1,3
65295,39,731,1930,130,118,97,0,0,0,0,0,0,1,0,1,1
19107,539,615,8365,2542,3887,105,0,0,0,0,0,0,1,0,1,5
94890,1527,291,3180,2130,518,126,1,1,0,0,0,0,1,0,0,9
19963,7153,753,5553,2695,1109,201,1,1,0,0,0,0,0,1,0,7
27551,1777,615,9899,1035,26,97,0,0,0,0,0,0,1,0,1,2
75810,1954,537,7760,1719,3735,120,0,0,0,0,0,0,0,0,0,3
102911,8917,623,9018,3443,3945,98,1,1,0,0,1,0,1,0,0,6
119677,3608,590,6995,3351,3074,91,1,0,0,0,0,0,1,0,0,7
105640,1645,205,2512,3305,2169,144,0,0,0,1,0,0,0,0,0,6
76213,367,317,5865,569,1863,101,0,1,1,0,0,0,1,1,0,5
23333,3418,801,9134,2864,3730,130,1,0,1,0,0,0,0,0,0,7
39937,1222,82,3480,3177,2646,116,0,0,0,0,0,0,0,0,0,6
103654,1370,314,2539,2807,518,124,1,1,0,1,0,0,0,0,0,7
33713,1805,556,10053,1752,2215,108,0,0,1,1,0,0,0,0,0,4
35109,1210,676,8638,2840,2565,131,1,1,0,0,0,0,0,0,0,8
1507,3751,8,1782,3610,2681,84,0,0,0,0,1,1,1,0,0,1
20506,356,537,3353,2954,3887,142,0,0,0,0,0,0,1,0,1,3
43657,590,495,2263,1969,2219,181,1,0,0,0,0,0,0,0,0,5
68063,4975,226,9700,439,3882,136,0,0,0,1,0,0,0,0,1,6
66533,5952,753,5554,2695,1109,179,1,0,0,0,0,0,0,1,0,5
116302,5679,361,7688,1206,2877,115,0,0,0,1,0,0,0,0,0,6
131910,5989,74,1682,3248,2378,141,0,0,1,0,0,0,0,0,0,9
77018,3252,527,7995,2258,59,156,0,0,0,0,0,0,0,0,0,7
67604,34,724,695,517,1636,91,0,0,0,0,0,1,0,0,0,9
10649,1197,346,7293,2878,577,98,1,1,0,0,0,0,1,1,1,6
97141,1183,537,2901,206,3195,162,0,0,0,0,0,0,0,0,1,5
60427,1784,527,604,1460,1598,139,0,0,0,0,0,0,1,0,1,7
89081,2001,11,5353,2825,2681,114,0,1,1,0,0,0,1,0,0,7
50567,3176,518,8969,206,2628,139,0,0,0,1,0,0,0,0,0,3
85654,3751,8,1782,3610,2681,84,0,0,0,0,1,1,1,0,0,7
54978,454,419,3225,3281,3882,154,0,0,0,1,0,0,0,0,0,5
21057,1307,615,9956,2878,419,95,0,0,0,0,0,0,1,0,1,6
125585,4720,713,6833,78,2932,101,0,0,0,1,0,0,0,0,0,7
86722,6934,753,5887,3610,2169,129,1,1,0,1,0,0,0,0,0,5
61000,95,11,1434,1790,1984,108,1,1,0,1,0,0,0,0,0,5
13431,4878,738,2635,2834,1619,113,0,0,0,1,0,0,0,0,0,9
123334,442,290,2462,2187,3735,115,1,1,0,0,0,0,0,0,0,1
98420,2011,290,728,2954,2726,108,1,0,0,0,0,0,1,0,0,4
54469,3752,231,5915,3610,1863,116,1,0,0,0,0,0,1,0,0,1
10012,3948,153,5941,1523,364,108,0,0,0,0,0,0,1,0,0,5
114624,3671,592,1175,2318,739,93,0,0,0,0,0,0,1,0,0,6
33736,3033,687,8523,2318,2680,96,0,0,0,0,0,0,1,0,0,3
126072,5266,718,6904,728,1896,112,0,0,0,1,0,0,0,0,0,4
64060,780,29,4624,2980,4082,145,1,1,0,1,0,0,0,0,0,5
119506,1909,645,10189,2869,889,121,0,1,1,1,0,0,0,0,0,5
122160,2628,676,8633,1149,1214,136,1,1,0,0,0,0,0,0,0,5
102025,3608,590,6995,3351,3074,91,1,0,0,0,0,0,1,0,0,7
132947,110,349,1365,2321,2681,178,0,1,0,0,0,0,0,0,0,7
64150,2890,330,9228,769,1337,114,1,1,0,0,0,0,1,0,0,6
61496,608,149,3111,3610,4092,98,0,0,1,1,0,0,1,0,0,9
91954,3105,225,680,2654,3319,121,0,0,0,0,0,0,0,0,0,3
11333,2712,648,3033,3177,3882,159,0,0,0,1,0,0,0,0,0,2
134690,70,685,3452,2936,1461,108,0,1,0,1,0,0,1,0,0,7
107640,4855,773,2560,3610,744,102,0,1,1,1,0,0,0,0,0,9
60923,1374,676,8623,2504,4102,113,1,1,0,1,0,0,0,0,0,8
124163,2455,732,3298,723,1777,96,0,0,0,1,0,0,0,0,0,3
112988,3252,527,7995,2258,59,156,0,0,0,0,0,0,0,0,0,5
71975,2324,355,5382,2955,3359,116,0,0,0,0,0,0,1,0,1,7
61100,1291,751,4631,3248,1455,127,1,1,0,0,0,0,0,0,0,7
5352,1320,29,331,728,3614,114,0,1,0,1,0,0,0,0,0,6
108028,10,0,3724,2259,3150,130,1,1,0,1,0,0,0,0,0,3
12767,2124,71,208,263,205,99,0,0,0,0,0,1,1,1,0,7
76292,592,193,836,3351,2733,126,0,1,1,1,0,0,0,0,0,6
122009,454,419,3225,3281,3882,154,0,0,0,1,0,0,0,0,0,5
119055,110,349,1365,2321,2681,178,0,1,0,0,0,0,0,0,0,9
103889,628,713,7275,1234,3269,129,0,0,1,1,0,0,0,0,0,9
19107,1380,189,3810,2789,1984,110,0,0,0,0,0,0,1,0,1,6
114406,3608,590,6995,3351,3074,91,1,0,0,0,0,0,1,0,0,5
92636,2716,710,3611,1384,409,105,0,1,0,0,0,0,1,0,0,4
18611,161,734,2153,3437,1325,116,0,0,0,1,0,0,0,0,0,7
23437,2420,458,4992,1719,3196,126,0,0,0,0,0,0,0,0,0,7
394,2959,494,3184,728,452,139,0,1,1,1,0,0,0,0,0,7
45096,6874,97,5033,2766,3972,111,0,1,1,1,0,0,0,0,0,9
44386,4085,153,1013,2258,1070,105,0,1,1,0,0,0,1,0,0,5
116317,4246,308,1411,3124,3243,97,0,0,0,0,0,0,1,0,1,4
91893,2124,71,208,263,205,99,0,0,0,0,0,1,1,1,0,5
112174,4975,226,9700,439,3882,136,0,0,0,1,0,0,0,0,1,5
52009,1220,487,1241,1741,1931,133,0,1,0,0,0,0,1,0,0,3
45987,2529,55,7139,1050,638,112,0,1,0,0,0,0,0,0,0,7
134159,3578,537,3656,2864,3428,155,1,1,0,0,0,0,0,0,0,7
90500,2797,133,1034,2654,3887,104,0,0,0,0,0,0,1,1,1,1
59407,2278,128,7788,1718,3319,122,0,1,1,1,0,0,0,0,0,7
117144,1370,314,2539,2807,518,124,1,1,0,1,0,0,0,0,0,7
96265,1641,107,3481,2671,3314,91,0,0,0,0,0,0,1,0,0,7
74967,1250,530,1407,750,4093,161,1,0,0,0,0,0,0,0,0,7
11152,2717,315,3612,1384,409,108,0,0,0,0,0,0,1,1,0,7
67346,141,177,1107,2439,3363,117,0,0,0,0,0,0,1,0,0,7
91954,1198,19,7450,3248,1455,115,1,1,0,0,0,0,0,0,0,3
25345,953,371,4773,1034,1666,130,0,0,0,0,0,0,0,1,1,4
64150,4886,474,6155,3610,419,92,1,0,0,0,1,1,1,1,0,6
93359,2273,448,7859,371,1604,98,0,1,1,1,0,0,1,0,0,5
32632,253,765,4693,2491,452,123,0,0,0,0,0,0,0,0,0,6
58953,2616,68,2533,3504,4052,105,0,1,1,0,0,0,0,0,0,5
100273,1210,676,8638,2840,2565,131,1,1,0,0,0,0,0,0,0,7
113081,2019,176,8118,38,3932,207,1,1,0,0,0,0,0,0,0,7
359,47,644,8111,728,2852,127,0,0,0,1,0,0,0,0,0,7
4696,6502,46,83,689,721,113,0,1,0,0,0,0,0,0,0,7
122534,3421,153,503,1741,1931,109,0,0,0,0,0,0,1,0,0,5
94541,1394,149,7463,3610,2931,94,0,0,0,0,0,0,1,0,0,9
80207,3362,65,2604,3143,59,125,0,0,1,0,0,0,0,0,0,7
3797,1219,352,7350,108,253,109,0,0,1,0,0,0,0,0,0,7
101275,2420,458,4992,1719,3196,126,0,0,0,0,0,0,0,0,0,7
982,70,685,3452,2936,1461,108,0,1,0,1,0,0,1,0,0,6
118999,3087,140,8024,2825,409,101,0,0,0,0,0,0,1,1,1,5
100556,2391,327,8305,3047,411,121,0,0,1,1,0,0,0,0,0,1
43525,2716,710,3611,1384,409,105,0,1,0,0,0,0,1,0,0,6
99208,25,227,5310,2430,2931,111,0,0,0,0,0,0,0,0,1,7
39734,1302,66,3176,2725,2219,107,0,0,0,0,0,1,0,1,0,5
61062,165,11,2540,1753,518,128,0,1,1,1,0,0,0,0,0,6
24719,1320,29,331,728,3614,114,0,1,0,1,0,0,0,0,0,7
116263,4558,48,9530,1384,277,107,0,0,0,0,0,0,1,0,0,7
67443,3686,24,3260,1680,2237,115,0,0,0,1,0,0,0,0,0,5
52520,8874,107,8185,902,3621,99,0,0,0,0,0,0,1,0,0,9
32514,608,149,3111,3610,4092,98,0,0,1,1,0,0,1,0,0,6
68026,3105,225,680,2654,3319,121,0,0,0,0,0,0,0,0,0,7
130459,3362,65,2604,3143,59,125,0,0,1,0,0,0,0,0,0,7
68796,3996,808,2176,182,658,120,0,1,0,0,0,0,0,0,1,7
116263,1259,760,8609,2878,4073,89,1,0,0,0,0,0,0,0,0,6
98909,39,731,1930,130,118,97,0,0,0,0,0,0,1,0,1,7
25192,4002,21,7135,1732,3697,93,0,0,0,0,0,0,1,0,0,8
135418,49272,1,1659,2259,835,144,1,1,0,1,0,0,0,0,0,9
109933,11,576,425,2878,2717,114,0,0,0,0,0,0,1,0,1,3
15822,2355,158,1486,3610,2232,95,1,0,0,0,1,1,1,0,0,7
73853,1047,11,5521,2807,1320,121,0,1,0,1,0,0,0,0,0,9
71618,1608,638,276,3557,1455,124,0,1,0,1,0,0,0,0,0,7
48110,1027,19,7734,1979,2219,143,1,0,0,0,0,0,0,0,0,2
63705,44195,624,9076,1515,8,92,0,0,0,0,0,0,1,0,0,7
65387,913,507,5737,1733,1541,100,0,0,0,0,0,0,0,0,0,7
5726,1307,615,9956,2878,419,95,0,0,0,0,0,0,1,0,1,3
78356,3255,66,5301,2654,3887,128,0,0,0,0,0,0,1,0,0,7
5768,3994,713,9586,2155,518,106,0,0,0,0,0,0,0,0,0,7
83305,58559,193,2289,564,683,152,0,1,1,0,0,0,0,0,0,8
98470,16,523,1656,2267,3319,178,0,0,1,0,0,0,0,0,0,7
62040,587,304,3592,1607,3043,127,0,0,0,1,0,0,1,1,1,4
56847,2115,533,4632,3248,1455,118,1,1,0,0,0,0,0,1,0,8
52009,1639,772,1759,1981,349,113,0,0,0,0,0,0,1,0,1,7
134290,2105,729,9458,3239,1773,96,1,1,0,0,0,0,0,0,0,5
105357,784,317,1550,278,1863,96,0,0,0,1,0,0,1,0,0,0
49554,4025,80,6076,857,3476,109,0,0,1,0,0,0,1,0,0,5
42096,6711,431,5585,3161,409,102,0,0,0,0,0,0,1,0,1,9
27426,1,746,9385,1742,3887,81,1,0,0,0,1,1,1,1,0,9
131904,8641,346,466,19,4077,94,0,0,0,0,0,0,1,0,0,5
131484,1923,287,9143,3610,547,119,0,0,0,0,0,0,1,0,1,7
97826,2396,652,8162,1748,1431,123,0,0,0,0,0,0,1,0,1,9
54305,2490,776,6987,383,2681,100,0,1,0,1,0,0,0,0,0,3
122436,2490,776,6987,383,2681,100,0,1,0,1,0,0,0,0,0,5
81343,1358,531,8373,318,415,135,0,0,0,0,0,0,0,0,0,8
93219,2278,128,7788,1718,3319,122,0,1,1,1,0,0,0,0,0,5
132747,1222,82,3480,3177,2646,116,0,0,0,0,0,0,0,0,0,7
26708,1584,678,2042,2954,1896,150,0,0,0,0,0,0,0,0,0,3
101127,1580,29,5963,263,3907,98,0,1,0,0,0,0,1,0,0,7
58802,3210,731,3121,130,3539,90,0,0,0,0,0,0,1,0,1,7
120572,6323,756,4522,1463,1942,90,0,0,1,1,0,0,0,0,0,7
122364,70,685,3452,2936,1461,108,0,1,0,1,0,0,1,0,0,7
19963,2124,71,208,263,205,99,0,0,0,0,0,1,1,1,0,6
41818,786,48,2924,569,277,115,0,1,0,1,0,0,0,0,0,4
18191,5464,265,7721,3043,3887,117,0,0,1,0,0,0,0,0,0,6
19937,3996,808,2176,182,658,120,0,1,0,0,0,0,0,0,1,8
84476,1080,404,6164,3318,1401,94,0,0,0,0,0,0,1,0,0,7
74142,628,713,7275,1234,3269,129,0,0,1,1,0,0,0,0,0,7
70025,904,352,7514,108,1666,112,0,0,0,1,0,0,0,0,0,7
15718,5060,311,5663,2888,1020,116,0,0,0,0,0,0,1,0,0,9
94013,3994,713,9586,2155,518,106,0,0,0,0,0,0,0,0,0,9
1185,1954,537,7760,1719,3735,120,0,0,0,0,0,0,0,0,0,6
135753,2692,263,7841,3416,1263,81,0,1,1,0,0,0,0,0,0,9
116263,3578,537,3656,2864,3428,155,1,1,0,0,0,0,0,0,0,6
54259,44195,624,9076,1515,8,92,0,0,0,0,0,0,1,0,0,9
78104,2144,731,8336,1732,2845,93,0,0,0,0,0,0,1,0,1,3
121930,780,29,4624,2980,4082,145,1,1,0,1,0,0,0,0,0,3
18415,858,280,3691,1022,2582,175,0,0,1,0,0,0,0,0,0,9
138162,5481,687,657,1523,2798,94,0,0,0,0,0,0,1,0,0,5
11719,4370,611,159,3248,1440,146,1,0,0,0,0,0,0,0,0,7
116263,1380,189,3810,2789,1984,110,0,0,0,0,0,0,1,0,1,3
51075,4643,604,7140,3351,2574,120,1,1,0,0,0,0,0,0,0,5
69850,16,523,1656,2267,3319,178,0,0,1,0,0,0,0,0,0,5
103254,3717,121,3732,836,2931,118,0,1,1,0,0,0,0,0,0,5
5576,5060,311,5663,2888,1020,116,0,0,0,0,0,0,1,0,0,7
65670,2502,803,6690,2433,3392,89,0,0,1,0,0,0,1,0,0,6
126474,8622,566,3061,2382,2736,122,0,0,0,0,0,0,0,0,0,7
113073,44195,624,9076,1515,8,92,0,0,0,0,0,0,1,0,0,7
43384,2915,731,7702,2614,3882,99,0,0,0,0,0,0,1,0,0,5
83090,377,314,8539,1499,2169,116,0,1,0,1,0,0,0,0,1,7
87383,2291,192,2825,3351,1989,105,0,0,0,0,0,0,0,1,1,8
70025,2081,213,5454,3610,1894,83,0,0,0,0,1,1,1,0,1,3
86839,2355,158,1486,3610,2232,95,1,0,0,0,1,1,1,0,0,5
56257,4963,343,6668,3247,1337,116,0,0,1,1,0,0,0,0,0,7
113081,4002,21,7135,1732,3697,93,0,0,0,0,0,0,1,0,0,7
74208,4963,343,6668,3247,1337,116,0,0,1,1,0,0,0,0,0,5
50367,2890,330,9228,769,1337,114,1,1,0,0,0,0,1,0,0,5
122704,750,371,2682,3177,3132,95,0,0,0,0,0,0,1,0,0,8
60762,541,214,1165,2864,1455,117,0,1,0,1,0,0,0,0,0,5
62812,1092,249,824,2639,2717,127,0,0,1,1,0,0,0,0,0,5
135795,1748,782,2283,94,3421,100,1,0,0,1,0,0,0,0,0,6
43081,2701,71,10055,263,4082,106,0,1,0,0,0,0,1,0,0,4
94628,2012,290,729,2954,2726,118,1,0,0,0,0,0,1,0,0,5
106939,2948,1,3457,3313,3531,115,1,1,0,1,0,0,0,0,0,9
3625,1552,11,2011,3154,2931,115,1,1,0,1,0,0,0,0,0,4
114579,2028,82,7961,3248,3887,169,0,1,0,0,0,0,0,0,0,2
13753,288,775,6435,2559,4109,119,0,1,1,1,0,0,0,0,0,7
15964,2161,370,6472,3557,2947,102,1,0,0,0,0,1,0,1,0,7
103986,2054,411,4257,1665,3287,93,1,0,0,0,0,1,1,1,0,1
136819,2028,82,7961,3248,3887,169,0,1,0,0,0,0,0,0,0,4
87746,3020,774,3076,1680,2717,113,0,1,0,0,0,0,0,0,0,5
83726,589,290,9051,1436,277,137,0,1,0,0,0,0,0,0,0,8
48527,592,193,836,3351,2733,126,0,1,1,1,0,0,0,0,0,5
41818,733,314,7751,2338,3531,136,1,1,0,1,0,0,0,0,0,8
6314,1356,675,8628,1817,3042,111,1,1,0,1,0,0,0,0,0,6
99360,3254,625,9879,3208,2798,95,0,0,0,0,0,0,1,0,0,3
114992,3039,153,9392,1741,1070,116,0,0,0,0,0,0,1,0,0,7
76625,95,11,1434,1790,1984,108,1,1,0,1,0,0,0,0,0,6
